,timepoints,X0,Y0,U0,Zx0,Zy0,X1,Y1,U1,Zx1,Zy1,X2,Y2,U2,Zx2,Zy2,X3,Y3,U3,Zx3,Zy3,X4,Y4,U4,Zx4,Zy4,X5,Y5,U5,Zx5,Zy5,X6,Y6,U6,Zx6,Zy6,X7,Y7,U7,Zx7,Zy7,X8,Y8,U8,Zx8,Zy8,X9,Y9,U9,Zx9,Zy9,X10,Y10,U10,Zx10,Zy10,X11,Y11,U11,Zx11,Zy11,X12,Y12,U12,Zx12,Zy12,X13,Y13,U13,Zx13,Zy13,X14,Y14,U14,Zx14,Zy14
374,187.37474949899797,0.0,70.0,10.0,10.0,10.0,0.0,70.0,10.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,3.0,72.0,5.0,10.0,10.0,69.0,3.0,8.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,65.0,3.0,12.0,10.0,10.0,68.0,0.0,12.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0,1.0,64.0,15.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,64.0,0.0,16.0,10.0,10.0,0.0,72.0,8.0,10.0,10.0
375,187.875751503006,0.0,73.0,7.0,10.0,10.0,2.0,72.0,6.0,10.0,10.0,0.0,64.0,16.0,10.0,10.0,2.0,72.0,6.0,10.0,10.0,67.0,2.0,11.0,10.0,10.0,1.0,67.0,12.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,65.0,3.0,12.0,10.0,10.0,68.0,3.0,9.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,3.0,65.0,12.0,10.0,10.0,71.0,2.0,7.0,10.0,10.0,68.0,0.0,12.0,10.0,10.0,3.0,71.0,6.0,10.0,10.0
376,188.376753507014,0.0,75.0,5.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0,1.0,65.0,14.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0,72.0,3.0,5.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0,67.0,1.0,12.0,10.0,10.0,64.0,2.0,14.0,10.0,10.0,66.0,1.0,13.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,2.0,61.0,17.0,10.0,10.0,67.0,0.0,13.0,10.0,10.0,67.0,2.0,11.0,10.0,10.0,3.0,70.0,7.0,10.0,10.0
377,188.87775551102203,0.0,72.0,8.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,2.0,71.0,7.0,10.0,10.0,67.0,2.0,11.0,10.0,10.0,1.0,64.0,15.0,10.0,10.0,72.0,2.0,6.0,10.0,10.0,64.0,2.0,14.0,10.0,10.0,66.0,1.0,13.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,0.0,77.0,3.0,10.0,10.0,2.0,65.0,13.0,10.0,10.0,65.0,0.0,15.0,10.0,10.0,61.0,2.0,17.0,10.0,10.0,1.0,67.0,12.0,10.0,10.0
378,189.37875751503003,0.0,73.0,7.0,10.0,10.0,3.0,71.0,6.0,10.0,10.0,2.0,65.0,13.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,63.0,3.0,14.0,10.0,10.0,2.0,64.0,14.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,65.0,1.0,14.0,10.0,10.0,68.0,0.0,12.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,0.0,77.0,3.0,10.0,10.0,2.0,62.0,16.0,10.0,10.0,63.0,1.0,16.0,10.0,10.0,65.0,0.0,15.0,10.0,10.0,1.0,66.0,13.0,10.0,10.0
379,189.87975951903806,0.0,72.0,8.0,10.0,10.0,2.0,73.0,5.0,10.0,10.0,1.0,67.0,12.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,64.0,3.0,13.0,10.0,10.0,5.0,63.0,12.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,69.0,3.0,8.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0,0.0,77.0,3.0,10.0,10.0,4.0,64.0,12.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,65.0,0.0,15.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0
380,190.38076152304606,0.0,71.0,9.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,2.0,63.0,15.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,66.0,2.0,12.0,10.0,10.0,5.0,63.0,12.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,66.0,4.0,10.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,0.0,75.0,5.0,10.0,10.0,0.0,75.0,5.0,10.0,10.0,4.0,68.0,8.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,65.0,0.0,15.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0
381,190.8817635270541,0.0,74.0,6.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,2.0,65.0,13.0,10.0,10.0,1.0,65.0,14.0,10.0,10.0,66.0,3.0,11.0,10.0,10.0,3.0,65.0,12.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,67.0,2.0,11.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,2.0,65.0,13.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,64.0,0.0,16.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0
382,191.3827655310621,1.0,73.0,6.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,1.0,64.0,15.0,10.0,10.0,65.0,4.0,11.0,10.0,10.0,5.0,62.0,13.0,10.0,10.0,71.0,2.0,7.0,10.0,10.0,67.0,3.0,10.0,10.0,10.0,65.0,0.0,15.0,10.0,10.0,0.0,72.0,8.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,1.0,67.0,12.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,68.0,0.0,12.0,10.0,10.0,0.0,72.0,8.0,10.0,10.0
383,191.88376753507012,1.0,72.0,7.0,10.0,10.0,1.0,73.0,6.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,1.0,65.0,14.0,10.0,10.0,64.0,2.0,14.0,10.0,10.0,7.0,62.0,11.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,67.0,3.0,10.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,3.0,66.0,11.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,67.0,1.0,12.0,10.0,10.0,0.0,75.0,5.0,10.0,10.0
384,192.38476953907815,1.0,72.0,7.0,10.0,10.0,3.0,71.0,6.0,10.0,10.0,1.0,65.0,14.0,10.0,10.0,1.0,60.0,19.0,10.0,10.0,64.0,2.0,14.0,10.0,10.0,6.0,57.0,17.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,66.0,6.0,8.0,10.0,10.0,71.0,2.0,7.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,1.0,66.0,13.0,10.0,10.0,2.0,65.0,13.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,67.0,1.0,12.0,10.0,10.0,0.0,76.0,4.0,10.0,10.0
385,192.88577154308615,1.0,69.0,10.0,10.0,10.0,3.0,65.0,12.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,0.0,64.0,16.0,10.0,10.0,67.0,0.0,13.0,10.0,10.0,5.0,61.0,14.0,10.0,10.0,74.0,1.0,5.0,10.0,10.0,65.0,3.0,12.0,10.0,10.0,69.0,2.0,9.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,1.0,66.0,13.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,67.0,0.0,13.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0
386,193.38677354709418,0.0,72.0,8.0,10.0,10.0,3.0,66.0,11.0,10.0,10.0,0.0,66.0,14.0,10.0,10.0,1.0,64.0,15.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,6.0,62.0,12.0,10.0,10.0,74.0,1.0,5.0,10.0,10.0,65.0,2.0,13.0,10.0,10.0,68.0,2.0,10.0,10.0,10.0,1.0,74.0,5.0,10.0,10.0,2.0,64.0,14.0,10.0,10.0,3.0,67.0,10.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,64.0,1.0,15.0,10.0,10.0,0.0,78.0,2.0,10.0,10.0
387,193.88777555110218,1.0,75.0,4.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,1.0,63.0,16.0,10.0,10.0,65.0,1.0,14.0,10.0,10.0,5.0,60.0,15.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,68.0,2.0,10.0,10.0,10.0,67.0,2.0,11.0,10.0,10.0,1.0,75.0,4.0,10.0,10.0,2.0,63.0,15.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,74.0,2.0,4.0,10.0,10.0,65.0,2.0,13.0,10.0,10.0,0.0,77.0,3.0,10.0,10.0
388,194.3887775551102,0.0,71.0,9.0,10.0,10.0,1.0,65.0,14.0,10.0,10.0,0.0,66.0,14.0,10.0,10.0,1.0,64.0,15.0,10.0,10.0,64.0,1.0,15.0,10.0,10.0,5.0,61.0,14.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,74.0,1.0,5.0,10.0,10.0,65.0,2.0,13.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,2.0,71.0,7.0,10.0,10.0,75.0,2.0,3.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0
389,194.8897795591182,0.0,74.0,6.0,10.0,10.0,0.0,66.0,14.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,2.0,65.0,13.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,4.0,57.0,19.0,10.0,10.0,74.0,1.0,5.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,2.0,70.0,8.0,10.0,10.0,2.0,63.0,15.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,73.0,2.0,5.0,10.0,10.0,70.0,2.0,8.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0
390,195.39078156312624,0.0,73.0,7.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,1.0,65.0,14.0,10.0,10.0,0.0,63.0,17.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,4.0,57.0,19.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,2.0,65.0,13.0,10.0,10.0,1.0,74.0,5.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,71.0,2.0,7.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0
391,195.89178356713424,2.0,71.0,7.0,10.0,10.0,0.0,65.0,15.0,10.0,10.0,0.0,70.0,10.0,10.0,10.0,1.0,65.0,14.0,10.0,10.0,72.0,2.0,6.0,10.0,10.0,3.0,58.0,19.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,68.0,2.0,10.0,10.0,10.0,1.0,66.0,13.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,69.0,3.0,8.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0
392,196.39278557114227,2.0,74.0,4.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0,74.0,1.0,5.0,10.0,10.0,3.0,58.0,19.0,10.0,10.0,68.0,5.0,7.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,66.0,1.0,13.0,10.0,10.0,4.0,66.0,10.0,10.0,10.0,2.0,67.0,11.0,10.0,10.0,1.0,74.0,5.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,71.0,2.0,7.0,10.0,10.0,1.0,73.0,6.0,10.0,10.0
393,196.89378757515027,2.0,74.0,4.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,5.0,61.0,14.0,10.0,10.0,67.0,4.0,9.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,67.0,1.0,12.0,10.0,10.0,3.0,67.0,10.0,10.0,10.0,3.0,71.0,6.0,10.0,10.0,2.0,75.0,3.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0
394,197.3947895791583,2.0,70.0,8.0,10.0,10.0,3.0,71.0,6.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,1.0,75.0,4.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,5.0,62.0,13.0,10.0,10.0,64.0,4.0,12.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,4.0,63.0,13.0,10.0,10.0,3.0,66.0,11.0,10.0,10.0,1.0,74.0,5.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0
395,197.8957915831663,2.0,69.0,9.0,10.0,10.0,4.0,70.0,6.0,10.0,10.0,4.0,69.0,7.0,10.0,10.0,2.0,72.0,6.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,5.0,61.0,14.0,10.0,10.0,65.0,2.0,13.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,68.0,0.0,12.0,10.0,10.0,2.0,64.0,14.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,1.0,67.0,12.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,1.0,73.0,6.0,10.0,10.0
396,198.39679358717433,3.0,66.0,11.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,3.0,65.0,12.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,5.0,63.0,12.0,10.0,10.0,66.0,2.0,12.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,68.0,0.0,12.0,10.0,10.0,2.0,65.0,13.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0
397,198.89779559118233,2.0,71.0,7.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,4.0,67.0,9.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,2.0,65.0,13.0,10.0,10.0,63.0,2.0,15.0,10.0,10.0,66.0,1.0,13.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,3.0,71.0,6.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,68.0,3.0,9.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0
398,199.39879759519036,1.0,70.0,9.0,10.0,10.0,0.0,70.0,10.0,10.0,10.0,3.0,69.0,8.0,10.0,10.0,0.0,72.0,8.0,10.0,10.0,72.0,2.0,6.0,10.0,10.0,3.0,68.0,9.0,10.0,10.0,66.0,1.0,13.0,10.0,10.0,65.0,2.0,13.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,3.0,67.0,10.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,66.0,2.0,12.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0
399,199.8997995991984,3.0,62.0,15.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,2.0,67.0,11.0,10.0,10.0,0.0,72.0,8.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,4.0,65.0,11.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,64.0,5.0,11.0,10.0,10.0,72.0,2.0,6.0,10.0,10.0,4.0,66.0,10.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,1.0,73.0,6.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,2.0,71.0,7.0,10.0,10.0
400,200.4008016032064,2.0,64.0,14.0,10.0,10.0,1.0,67.0,12.0,10.0,10.0,1.0,66.0,13.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,4.0,68.0,8.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,63.0,4.0,13.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,4.0,63.0,13.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,65.0,2.0,13.0,10.0,10.0,2.0,72.0,6.0,10.0,10.0
401,200.90180360721442,3.0,65.0,12.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,1.0,67.0,12.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,67.0,0.0,13.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,64.0,3.0,13.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,4.0,65.0,11.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,0.0,75.0,5.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,66.0,2.0,12.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0
402,201.40280561122242,0.0,66.0,14.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,1.0,66.0,13.0,10.0,10.0,0.0,75.0,5.0,10.0,10.0,67.0,1.0,12.0,10.0,10.0,1.0,63.0,16.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,67.0,3.0,10.0,10.0,10.0,77.0,1.0,2.0,10.0,10.0,3.0,66.0,11.0,10.0,10.0,2.0,70.0,8.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,65.0,3.0,12.0,10.0,10.0,3.0,70.0,7.0,10.0,10.0
403,201.90380761523045,0.0,69.0,11.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,3.0,64.0,13.0,10.0,10.0,1.0,76.0,3.0,10.0,10.0,67.0,2.0,11.0,10.0,10.0,2.0,63.0,15.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,69.0,4.0,7.0,10.0,10.0,75.0,0.0,5.0,10.0,10.0,1.0,67.0,12.0,10.0,10.0,2.0,72.0,6.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,58.0,5.0,17.0,10.0,10.0,4.0,65.0,11.0,10.0,10.0
404,202.40480961923845,0.0,68.0,12.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,1.0,77.0,2.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,3.0,67.0,10.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,69.0,4.0,7.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,1.0,66.0,13.0,10.0,10.0,2.0,73.0,5.0,10.0,10.0,1.0,73.0,6.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,65.0,2.0,13.0,10.0,10.0,3.0,66.0,11.0,10.0,10.0
405,202.90581162324648,0.0,73.0,7.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,1.0,76.0,3.0,10.0,10.0,73.0,2.0,5.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,64.0,5.0,11.0,10.0,10.0,77.0,0.0,3.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,2.0,70.0,8.0,10.0,10.0,2.0,67.0,11.0,10.0,10.0,67.0,0.0,13.0,10.0,10.0,66.0,3.0,11.0,10.0,10.0,3.0,66.0,11.0,10.0,10.0
406,203.40681362725448,1.0,71.0,8.0,10.0,10.0,0.0,72.0,8.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,0.0,76.0,4.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,75.0,1.0,4.0,10.0,10.0,65.0,6.0,9.0,10.0,10.0,76.0,0.0,4.0,10.0,10.0,1.0,65.0,14.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,1.0,65.0,14.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,71.0,2.0,7.0,10.0,10.0,3.0,64.0,13.0,10.0,10.0
407,203.9078156312625,2.0,69.0,9.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,3.0,70.0,7.0,10.0,10.0,0.0,76.0,4.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,61.0,6.0,13.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,0.0,70.0,10.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,66.0,1.0,13.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,2.0,63.0,15.0,10.0,10.0
408,204.4088176352705,1.0,68.0,11.0,10.0,10.0,1.0,66.0,13.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,0.0,75.0,5.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,3.0,69.0,8.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,59.0,3.0,18.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0
409,204.90981963927854,4.0,70.0,6.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,0.0,75.0,5.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,62.0,3.0,15.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,0.0,77.0,3.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,68.0,2.0,10.0,10.0,10.0,3.0,68.0,9.0,10.0,10.0
410,205.41082164328654,3.0,67.0,10.0,10.0,10.0,1.0,67.0,12.0,10.0,10.0,1.0,74.0,5.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,69.0,2.0,9.0,10.0,10.0,61.0,1.0,18.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,72.0,2.0,6.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0
411,205.91182364729457,3.0,66.0,11.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,2.0,73.0,5.0,10.0,10.0,0.0,75.0,5.0,10.0,10.0,70.0,2.0,8.0,10.0,10.0,1.0,65.0,14.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,62.0,2.0,16.0,10.0,10.0,75.0,0.0,5.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,75.0,1.0,4.0,10.0,10.0,2.0,61.0,17.0,10.0,10.0
412,206.41282565130257,3.0,61.0,16.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,2.0,73.0,5.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,69.0,2.0,9.0,10.0,10.0,1.0,61.0,18.0,10.0,10.0,65.0,1.0,14.0,10.0,10.0,63.0,0.0,17.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,2.0,63.0,15.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,76.0,1.0,3.0,10.0,10.0,3.0,61.0,16.0,10.0,10.0
413,206.9138276553106,4.0,64.0,12.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,69.0,2.0,9.0,10.0,10.0,0.0,61.0,19.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,66.0,0.0,14.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,2.0,64.0,14.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,75.0,1.0,4.0,10.0,10.0,2.0,60.0,18.0,10.0,10.0
414,207.41482965931863,4.0,65.0,11.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,1.0,67.0,12.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,70.0,2.0,8.0,10.0,10.0,3.0,65.0,12.0,10.0,10.0,70.0,2.0,8.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,1.0,66.0,13.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,72.0,2.0,6.0,10.0,10.0,2.0,63.0,15.0,10.0,10.0
415,207.91583166332663,4.0,66.0,10.0,10.0,10.0,2.0,70.0,8.0,10.0,10.0,2.0,72.0,6.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,70.0,2.0,8.0,10.0,10.0,4.0,64.0,12.0,10.0,10.0,69.0,3.0,8.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,4.0,64.0,12.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,75.0,1.0,4.0,10.0,10.0,2.0,63.0,15.0,10.0,10.0
416,208.41683366733466,2.0,63.0,15.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,4.0,68.0,8.0,10.0,10.0,69.0,2.0,9.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,0.0,70.0,10.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,4.0,59.0,17.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,70.0,2.0,8.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0
417,208.91783567134266,0.0,65.0,15.0,10.0,10.0,2.0,70.0,8.0,10.0,10.0,3.0,65.0,12.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,68.0,2.0,10.0,10.0,10.0,5.0,61.0,14.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,3.0,62.0,15.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,2.0,73.0,5.0,10.0,10.0
